Date,IBM,INTC,AAPL,MSFT,DELL,ORCL,ADBE,NVDA,AMD,INTU,TSM,BABA,INFY,PDD,ABEV,IBN,BBD,CICHY,PBR,FSLR,PLUG,BLDP,BE,TSLA,ENPH,NEE
2021-03-26,110.19708251953125,59.00008773803711,118.70294189453125,229.11233520507812,42.09978103637695,66.43035125732422,469.0899963378906,12.812049865722656,77.41000366210938,367.95062255859375,109.38320922851562,219.47557067871094,16.957712173461914,131.2899932861328,2.3218955993652344,15.828093528747559,3.6840338706970215,12.2285737991333,2.851074695587158,85.69000244140625,34.029998779296875,22.75,26.350000381469727,206.23666381835938,152.07000732421875,67.5565414428711
2021-03-29,109.77692413330078,58.66357421875,118.87918853759766,227.91091918945312,41.73077392578125,67.26251220703125,469.32000732421875,12.920819282531738,77.13999938964844,366.0355529785156,107.34681701660156,223.9180145263672,16.695016860961914,131.52999877929688,2.3392231464385986,15.603928565979004,3.660264730453491,12.660861015319824,2.8651366233825684,81.61000061035156,30.780000686645508,21.260000228881836,23.399999618530273,203.76333618164062,142.13999938964844,68.23155212402344
2021-03-30,108.85576629638672,57.99962615966797,117.42001342773438,224.6265869140625,41.910545349121094,66.71405029296875,465.4599914550781,12.844480514526367,76.0,365.0976257324219,107.98495483398438,221.3974151611328,17.030181884765625,135.44000244140625,2.373878240585327,15.779362678527832,3.7394943237304688,12.441052436828613,2.8651366233825684,86.52999877929688,34.040000915527344,22.790000915527344,25.260000228881836,211.8733367919922,150.60000610351562,67.70247650146484
2021-03-31,107.67605590820312,58.20881652832031,119.62347412109375,228.42442321777344,41.702388763427734,66.35469055175781,475.3699951171875,13.31997299194336,78.5,374.28216552734375,110.99729919433594,218.96372985839844,16.957712173461914,133.8800048828125,2.373878240585327,15.623421669006348,3.7236485481262207,12.360457420349121,2.9811482429504395,87.30000305175781,35.84000015258789,24.34000015258789,27.049999237060547,222.64332580566406,162.16000366210938,68.97040557861328
2021-04-01,107.65184020996094,58.70905303955078,120.45588684082031,234.79945373535156,42.14236068725586,67.905517578125,483.3399963378906,13.782488822937012,81.08999633789062,386.1733703613281,117.11585998535156,216.67491149902344,17.220415115356445,143.92999267578125,2.313231945037842,15.79885482788086,3.5595431327819824,12.265207290649414,2.907322645187378,86.1500015258789,35.2599983215332,24.149999618530273,26.350000381469727,220.5833282470703,162.69000244140625,69.1163558959961
2021-04-05,109.83346557617188,60.51898193359375,123.29590606689453,241.31008911132812,42.27482604980469,70.12776947021484,491.6199951171875,13.957868576049805,81.43000030517578,392.92498779296875,116.83433532714844,217.5827178955078,17.546524047851562,142.91000366210938,2.356550693511963,15.42849349975586,3.5912539958953857,12.147976875305176,2.945993423461914,83.12000274658203,33.439998626708984,24.770000457763672,26.200000762939453,230.35000610351562,149.4199981689453,70.03766632080078
2021-04-06,108.4517593383789,59.62763977050781,123.59949493408203,240.1377716064453,42.33159255981445,70.24122619628906,491.3399963378906,13.832134246826172,81.44000244140625,392.00653076171875,114.90117645263672,222.67221069335938,17.519346237182617,148.1300048828125,2.3912057876586914,15.087369918823242,3.567472457885742,12.221247673034668,2.9565396308898926,84.20999908447266,34.66999816894531,24.440000534057617,25.700000762939453,230.5399932861328,157.9199981689453,70.7491683959961
2021-04-07,109.02544403076172,60.25522232055664,125.25455474853516,242.11419677734375,43.291961669921875,70.34569549560547,493.4100036621094,14.113536834716797,82.19999694824219,391.85992431640625,112.50817108154297,217.6986083984375,17.401586532592773,137.88999938964844,2.356550693511963,15.194580078125,3.511976957321167,12.125995635986328,2.9600555896759033,81.0,31.959999084472656,23.260000228881836,24.709999084472656,223.6566619873047,150.00999450683594,70.61234283447266
2021-04-08,109.1789779663086,60.98283386230469,127.66365814208984,245.35984802246094,43.798152923583984,71.494873046875,499.8399963378906,14.28666877746582,83.3499984741211,401.8946533203125,115.83018493652344,220.42202758789062,17.501230239868164,140.1999969482422,2.4345247745513916,15.038640022277832,3.551614999771118,12.272534370422363,2.9424774646759033,81.19000244140625,32.619998931884766,24.06999969482422,25.559999465942383,227.93333435058594,153.1300048828125,70.9316177368164
2021-04-09,109.671875,62.08332824707031,130.2490692138672,247.87884521484375,44.41316223144531,71.77978515625,504.0400085449219,14.36949348449707,82.76000213623047,408.6265563964844,115.23900604248047,215.66087341308594,17.700523376464844,137.6199951171875,2.399869680404663,14.9801607131958,3.511976957321167,12.257881164550781,2.914353370666504,79.61000061035156,32.29999923706055,23.299999237060547,24.84000015258789,225.67333984375,151.35000610351562,71.09580993652344
